Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR6399493,2018-09-20 00:09:44,2017-12-20 21:03:25,78312866,22469104728,78312866,286,7820,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399493.sralite.1,SRX3492954,chaoexpo11_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776553,SAMN08215759,simple,655179,air metagenome,chaoexpo11_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,106BF38B509003D587312B9AB3FB2BCE,DF31808360B0012D239B0122040DCD9A
SRR6399585,2018-09-20 00:09:42,2017-12-20 21:26:29,76495920,21800525827,76495920,284,8110,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399585.sralite.1,SRX3492862,chaoexpo11_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776462,SAMN08215781,simple,655179,air metagenome,chaoexpo11_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,005D3A3330D242A92100D2E8534DB6DB,D0E430A1712A8848E3E7D0570F7AFB79
SRR7365475,2018-09-20 00:09:52,2018-06-19 14:36:54,52698564,15111036114,52698564,286,6042,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/365/SRR7365475.sralite.1,SRX4238419,chaoexpo11_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS3435428,SAMN09454487,simple,655179,air metagenome,chaoexpo11_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA724669,,public,B3535A0BC456298DC5AC734E1478A16D,D2059DA01AE4484F019D91BBCB8E092F
SRR6399673,2018-09-20 00:09:40,2017-12-20 22:42:21,66592167,18475288499,66592167,277,8736,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399673.sralite.1,SRX3492774,chaoexpo11_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776375,SAMN08215743,simple,655179,air metagenome,chaoexpo11_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,34493C99B2AD3827C40EA1B42BFDCCF0,953840CC24E4BED0A1BC6E3200286046
SRR6399812,2018-09-20 00:09:36,2017-12-21 01:26:30,50254131,14467309705,50254131,287,6147,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/399/SRR6399812.sralite.1,SRX3492635,chaoexpo12_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776238,SAMN08215850,simple,655179,air metagenome,chaoexpo12_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,DAD3CEEBE0B60C6A044EB8F9020E86F7,E5270617EB526614090ECE4DA8596B2C
SRR6399506,2018-09-20 00:09:44,2017-12-21 05:03:48,57552896,16338609512,57552896,283,7171,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399506.sralite.1,SRX3492941,chaoexpo12_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776540,SAMN08215872,simple,655179,air metagenome,chaoexpo12_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,1867FB8210D6EACF9E0172044419577B,FCCA71B5C6CA442891A5BA63FA23C909
SRR6399877,2018-09-20 00:09:49,2017-12-21 02:46:12,64558662,18505860190,64558662,286,8065,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399877.sralite.1,SRX3493137,chaoexpo12_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776738,SAMN08215810,simple,655179,air metagenome,chaoexpo12_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,E51FD8A509BA062E4147D7C9FFCD01C7,17F669663E1F3AA219AA99207BF42669
SRR6399595,2018-09-20 00:09:42,2017-12-21 05:48:34,84759165,24210013679,84759165,285,8751,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399595.sralite.1,SRX3492852,chaoexpo12_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776452,SAMN08215823,simple,655179,air metagenome,chaoexpo12_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,6AD9C0566DCA849669DB89E8B543F949,9FF1320AC51F7C8A2F99FDACD26558BA
SRR6399987,2018-09-20 00:09:46,2017-12-21 03:06:00,65761162,19137259446,65761162,291,8334,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399987.sralite.1,SRX3493027,chaoexpo13_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776628,SAMN08215729,simple,655179,air metagenome,chaoexpo13_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,0183A2F9FAA38E2D16DB63E44569D3EE,4269B389FCE5AEAA8AA9D59845435DA9
SRR6399776,2018-09-20 00:09:37,2017-12-21 07:13:53,88661742,26227573776,88661742,295,10837,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399776.sralite.1,SRX3492671,chaoexpo13_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776272,SAMN08215775,simple,655179,air metagenome,chaoexpo13_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,115850523ABD4FBD00F07C5674C5812C,A3450743DC9211998F9CED80EE57BC0D
SRR7365468,2018-09-20 00:09:52,2018-06-19 13:55:38,21510103,6242519172,21510103,290,2895,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/365/SRR7365468.sralite.1,SRX4238426,chaoexpo13_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS3435435,SAMN09454488,simple,655179,air metagenome,chaoexpo13_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA724669,,public,1326337B87397081C6301C9846EDE428,36DC1FF0B1E70FB16923EFDA0D0AB7D5
SRR6399930,2018-09-20 00:09:48,2017-12-21 09:59:04,77235055,22405990449,77235055,290,9518,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399930.sralite.1,SRX3493084,chaoexpo13_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776682,SAMN08215697,simple,655179,air metagenome,chaoexpo13_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,0E7DC7657A1F477631B38AD03D0DB99C,82E0DE0E01F905EA1A407D635CD44272
SRR6399505,2018-09-20 00:09:44,2017-12-20 20:38:50,56459550,16690464054,56459550,295,7320,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399505.sralite.1,SRX3492942,chaoexpo14_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776541,SAMN08215871,simple,655179,air metagenome,chaoexpo14_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,7AA3393AA1CF521239EE607D92E13EE0,E2BA0B2AA1A1EE2CCBA0835C7FBB49B0
SRR6399463,2018-09-20 00:09:45,2017-12-20 20:44:42,46512674,13728804257,46512674,295,5588,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399463.sralite.1,SRX3492984,chaoexpo14_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776584,SAMN08215921,simple,655179,air metagenome,chaoexpo14_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,C1D72D6E1D58A8AAF4C693008DFE8759,19766550D529311FE2CD1C82C6209488
SRR6399878,2018-09-20 00:09:49,2017-12-21 01:26:52,75331630,22299582713,75331630,296,9747,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399878.sralite.1,SRX3493136,chaoexpo14_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776740,SAMN08215809,simple,655179,air metagenome,chaoexpo14_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,5E6513707B344C454DDB45113DA6DD52,8DCB81B4327873ADE1524982AE99DDDA
SRR6399598,2018-09-20 00:09:42,2017-12-21 05:01:44,64450756,18511190936,64450756,287,7231,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399598.sralite.1,SRX3492849,chaoexpo14_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776450,SAMN08215828,simple,655179,air metagenome,chaoexpo14_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,C6BEDB24B2B848B4835FA65A7A747022,B15A53AE56B41FDBED3838B62909054F
SRR6399990,2018-09-20 00:09:46,2017-12-21 04:09:04,50903455,15060637485,50903455,295,6319,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/399/SRR6399990.sralite.1,SRX3493024,chaoexpo15_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776623,SAMN08215722,simple,655179,air metagenome,chaoexpo15_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,F2A58F4A712DD5575BCE05B1EBDE2E37,F99CAF9349E5926CFF78B63E3579DBCF
SRR6399670,2018-09-20 00:09:40,2017-12-21 07:24:54,73738967,20955946426,73738967,284,9372,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399670.sralite.1,SRX3492777,chaoexpo15_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776379,SAMN08215742,simple,655179,air metagenome,chaoexpo15_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,1017145E45605C21E2297B02BD43B9BE,308277D4D1A02EC64396BBF37F659517
SRR7365469,2018-09-20 00:09:52,2018-06-19 14:18:42,25661135,7583662848,25661135,295,3443,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/365/SRR7365469.sralite.1,SRX4238425,chaoexpo15_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS3435434,SAMN09454489,simple,655179,air metagenome,chaoexpo15_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA724669,,public,79D4C8FA9F3CD49B6B62734AFCF7AF37,F247BC77648906FE7F1157794E431166
SRR6399753,2018-09-20 00:09:38,2017-12-20 23:48:08,46823961,13876362633,46823961,296,5383,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399753.sralite.1,SRX3492694,chaoexpo15_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776298,SAMN08215710,simple,655179,air metagenome,chaoexpo15_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,0B2ADA86A8777A767B4F66B16316C071,5217D1EF6D6E0EEF2FA7CACF8D8F945C
SRR6399872,2018-09-20 00:09:49,2017-12-21 02:39:44,42038359,12483955224,42038359,296,5263,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/399/SRR6399872.sralite.1,SRX3493142,chaoexpo16_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776744,SAMN08215805,simple,655179,air metagenome,chaoexpo16_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,1C13F823C417D0A8E26631106784EBFA,1C545DAEA32ACC3E87BD7108172A0F54
SRR6399624,2018-09-20 00:09:41,2017-12-21 06:24:10,46197589,13627518309,46197589,294,5384,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399624.sralite.1,SRX3492823,chaoexpo16_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776425,SAMN08215833,simple,655179,air metagenome,chaoexpo16_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,58267B654F241A2E020E808CA2DD0DBA,228247B19481B017DC50C473655EB49F
SRR6399922,2018-09-20 00:09:48,2017-12-21 04:05:42,45192642,13328703177,45192642,294,6155,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/399/SRR6399922.sralite.1,SRX3493092,chaoexpo16_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776693,SAMN08215761,simple,655179,air metagenome,chaoexpo16_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,C276758EC2905334D166BBB72641433E,4AF3B08DDB5A672C6F9A6954832CCF36
SRR6399586,2018-09-20 00:09:42,2017-12-20 20:12:59,35941692,10666690603,35941692,296,4920,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399586.sralite.1,SRX3492861,chaoexpo16_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776461,SAMN08215784,simple,655179,air metagenome,chaoexpo16_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,0F531E1AB8DA8243030E66BAE7685E49,05AE41752534B57592493141B8F8DF51
SRR6399559,2018-09-20 00:09:43,2017-12-20 21:07:03,73857162,21911671781,73857162,296,9369,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399559.sralite.1,SRX3492888,chaoexpo17_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776486,SAMN08215717,simple,655179,air metagenome,chaoexpo17_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,72A995852D18056A381370A12EE7E8A6,FD16FD9AD1F71E310645C62704B7EC0F
SRR6399862,2018-09-20 00:09:49,2017-12-21 01:37:05,74185001,21968665459,74185001,296,9676,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399862.sralite.1,SRX3493152,chaoexpo17_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776752,SAMN08215734,simple,655179,air metagenome,chaoexpo17_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,F7141A7EA29C52AF7FEA8D7CA9CF42DD,E785DBFE944926B3E315CDC9A62B2D35
SRR7365470,2018-09-20 00:09:52,2018-06-19 14:53:31,55730009,16039707851,55730009,287,6447,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/365/SRR7365470.sralite.1,SRX4238424,chaoexpo17_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS3435433,SAMN09454490,simple,655179,air metagenome,chaoexpo17_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA724669,,public,E789F9EB4E02FF8224BA6AE9228C5E90,1312A9E14C8D9EF31F7893B221D0BE9B
SRR6399747,2018-09-20 00:09:38,2017-12-20 23:46:18,78620211,23041742599,78620211,293,9149,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399747.sralite.1,SRX3492700,chaoexpo17_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776302,SAMN08215704,simple,655179,air metagenome,chaoexpo17_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,259036E6C228515D2311C44CC4F2AF0A,EF8BAE36FB339369E6B0CC45491A9653
SRR6399876,2018-09-20 00:09:49,2017-12-21 02:43:44,55221273,16397722701,55221273,296,7218,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/399/SRR6399876.sralite.1,SRX3493138,chaoexpo18_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776742,SAMN08215801,simple,655179,air metagenome,chaoexpo18_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,7FCE3CCF4A8E1A9CD18473D572E3265B,CB444497E83E619A20D23F1DC69BF1CC
SRR6399623,2018-09-20 00:09:41,2017-12-20 21:02:13,33545434,9920363644,33545434,295,4511,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399623.sralite.1,SRX3492824,chaoexpo18_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776424,SAMN08215832,simple,655179,air metagenome,chaoexpo18_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,0AADBBCF9F8A3A8FF01FCAB995488E48,608881C2B0E99E83FD5B42B3D5F3070B
SRR6399668,2018-09-20 00:09:40,2017-12-20 22:24:10,41220612,11998340153,41220612,291,5475,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399668.sralite.1,SRX3492779,chaoexpo18_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776380,SAMN08215748,simple,655179,air metagenome,chaoexpo18_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,790F62ECCEF2A9E8CD45C888A980747A,2F54CD32C563D3CC7305FE6CF0CC3322
SRR6399775,2018-09-20 00:09:37,2017-12-21 00:56:43,43287684,12833511013,43287684,296,5739,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399775.sralite.1,SRX3492672,chaoexpo18_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776274,SAMN08215778,simple,655179,air metagenome,chaoexpo18_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,8CA927BE68510800314E0A76A8FBDD23,556835A5CFB3FCA5C570C191A9010763
SRR6399856,2018-09-20 00:09:50,2017-12-21 08:26:53,79033441,23166954679,79033441,293,10050,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399856.sralite.1,SRX3493158,chaoexpo19_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776760,SAMN08215740,simple,655179,air metagenome,chaoexpo19_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,78A3D3C1E3C004190F3BEA950BAAFE14,D865855AC73EE04443C3909775A0D7E9
SRR6399994,2018-09-20 00:09:46,2017-12-22 00:01:26,77322943,22700734522,77322943,293,9848,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/399/SRR6399994.sralite.1,SRX3493020,chaoexpo19_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776618,SAMN08215726,simple,655179,air metagenome,chaoexpo19_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,938DCF2D5F911DB01F83F4F173CCFFD7,FBBD7F925340E5AD25D3AB836701803E
SRR7365471,2018-09-20 00:09:52,2018-06-19 14:25:42,46176374,12877784564,46176374,278,4822,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/365/SRR7365471.sralite.1,SRX4238423,chaoexpo19_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS3435432,SAMN09454491,simple,655179,air metagenome,chaoexpo19_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA724669,,public,82BF5E49C9DB946D6BA556F89161CC6C,381FFE40466A1EA3BFFC315C0A797A9F
SRR6399929,2018-09-20 00:09:48,2017-12-21 03:23:17,51371642,15133709478,51371642,294,6528,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399929.sralite.1,SRX3493085,chaoexpo19_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776688,SAMN08215698,simple,655179,air metagenome,chaoexpo19_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,4722C6F6CE42E55F2F620F6E58505FAB,7747BE1A7D70D5D75BE84BF3FC825E36
SRR6399581,2018-09-20 00:09:42,2017-12-20 21:29:24,74402777,21995490451,74402777,295,6080,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399581.sralite.1,SRX3492866,chaoexpo20_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776465,SAMN08215852,simple,655179,air metagenome,chaoexpo20_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,376C694E661DF8FD88A6C1A5FB8EA86A,0465D55FE164B02BEF7C0BAAEA0B2FEE
SRR6400013,2018-09-20 00:09:46,2017-12-21 03:08:53,94434206,28170090826,94434206,298,11513,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/400/SRR6400013.sralite.1,SRX3493001,chaoexpo20_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776601,SAMN08215812,simple,655179,air metagenome,chaoexpo20_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,FB2F0CFA020E205135AAFDCB1080BE35,F6F6CD6BFA3988A148145A103D1AE1FC
SRR6399665,2018-09-20 00:09:40,2017-12-20 22:30:16,53473796,15878471206,53473796,296,6565,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399665.sralite.1,SRX3492782,chaoexpo20_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776383,SAMN08215749,simple,655179,air metagenome,chaoexpo20_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,19E5C6E378B796E5EDAD6770D73F031F,52C265E21E528408AE7F2DA94E6D31F9
SRR6399770,2018-09-20 00:09:37,2017-12-21 00:54:41,49673510,14678708160,49673510,295,5702,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399770.sralite.1,SRX3492677,chaoexpo20_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776277,SAMN08215773,simple,655179,air metagenome,chaoexpo20_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,5C713817E39432A4E7842B38A8E2C0B2,AD0A85B3F1DF363D785C20CB5456D1C3
SRR6399492,2018-09-20 00:09:44,2017-12-21 18:50:04,94137393,27775493154,94137393,295,11849,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399492.sralite.1,SRX3492955,chaoexpo21_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776554,SAMN08215758,simple,655179,air metagenome,chaoexpo21_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,2E9F283A91B3CC513AE12F02F50652C9,D47E9CAFEE343F6D63D9EBD805437634
